frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
78,20.890483379364014,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.824075430492975,0.17285108613366812,-0.18563418413415161,0.9866563141021082,0.057065341218558205,-0.13962854026051394,-0.061292213361648175
79,21.152088165283203,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8212528597281532,0.17818302980834863,-0.18262666414543444,0.9909731573359112,0.041445011738550516,-0.11302568796050207,-0.05898903544509003
80,21.406496286392212,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8146859619074477,0.17643100905573872,-0.16741048946090714,0.9927543518766334,0.03734009609564417,-0.09427769435325693,-0.06446883278769285
81,21.657174348831177,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8179932738491582,0.17623670183622603,-0.1894357161927397,0.9927303488706495,0.040509862715154374,-0.09669606158081097,-0.05912086880889068
82,21.90491795539856,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8231854946852878,0.17323920210046762,-0.1746320834980319,0.9901424277686222,0.044065409117580834,-0.11881478603438102,-0.0596595262415255
83,22.15471053123474,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8162424984617901,0.1772076047077779,-0.1794407276924265,0.9921457928154006,0.03954292867054807,-0.09987564189835489,-0.06409320358858663
84,22.405524492263794,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.813482365130082,0.1767997387101773,-0.20321874420226943,0.9906491509558221,0.04098707341326329,-0.11451589041826442,-0.06180963003640231
85,22.650970697402954,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8271570215026389,0.17424181661971938,-0.19048704180126924,0.9858729152764185,0.05885400235682592,-0.14577211553221472,-0.05780390699789346
86,22.89638638496399,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.824139611954567,0.17731025521077784,-0.16707662818329494,0.9887591092734599,0.045685379657862984,-0.12845084082611286,-0.06138934276676893
87,23.14408040046692,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8178887722568613,0.1749542341888268,-0.19033090767523356,0.9916253738915296,0.034603301616560646,-0.1102950997692393,-0.057590974454432474
88,23.38417077064514,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8172435433444665,0.17718300763028028,-0.17894194256719143,0.990965690446885,0.0497867072226293,-0.1059304768701787,-0.06547532520815204
89,23.63168239593506,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8236244935616642,0.17188056913454852,-0.17399344751731707,0.9872775320964098,0.06561872069011225,-0.13150970438201823,-0.06068324122828236
90,23.881779193878174,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8204906575002419,0.17412769130310873,-0.18202912696615772,0.9904606702107219,0.03903832507199099,-0.11644065436169994,-0.06249195110668343
91,24.127180576324463,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8212693384606994,0.17747930641408147,-0.17189107236342255,0.9905237633287876,0.04332619073175089,-0.11503672812569522,-0.061254115451836545
92,24.418623685836792,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8130778921868512,0.1783356250473126,-0.19122722181347168,0.9907906655217285,0.04958577811588983,-0.10775655082417351,-0.06529650433315572
93,24.686707019805908,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8247948090884928,0.1774975600723928,-0.16830974934726783,0.9902088655560719,0.033762098007866254,-0.1211061695983365,-0.06066151166500353
94,24.94659399986267,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8195486364637826,0.17585805404270133,-0.17567374450657014,0.9913957407085504,0.044330810612996215,-0.10693409095332516,-0.06110944875651752
95,25.206634998321533,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8237204033363001,0.17831703649792452,-0.16247275290034896,0.9903282180575891,0.04041678193225543,-0.11729121822660785,-0.062123058392509076
96,25.451366662979126,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8154752320592709,0.1761449437887326,-0.16286337037009507,0.992078265141802,0.045020000712318806,-0.09866748603174942,-0.0633927643289818
97,25.714017391204834,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8136474015852732,0.1770006733687543,-0.1695636776748821,0.9921877965827182,0.04334095831423387,-0.09821488905221139,-0.06355134312661193
98,25.982916355133057,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8207768266748757,0.1748262715771539,-0.1749688731632103,0.9929257195665375,0.031985947477487175,-0.09862654833570045,-0.05786379308883248
99,26.232954740524292,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8158382377002595,0.17541334871697029,-0.17725981779290653,0.9928481005408593,0.039419910716340587,-0.09284871425897985,-0.063857937266857
100,26.495067596435547,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8279625012386375,0.17225917104412225,-0.1784614277982456,0.9876199221145106,0.06287229307195932,-0.131734785931295,-0.05744484643584507
101,26.775840520858765,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8185011269574065,0.17794029794496405,-0.17512709479842473,0.9902043217102777,0.049898745815294784,-0.11364970634759067,-0.06394732738321297
102,27.041176795959473,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8171482224460482,0.1789998352787524,-0.18679164404107831,0.9919641896591118,0.04124501238809801,-0.10206227018104637,-0.06236335777151775
103,27.290854454040527,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8229910518470746,0.17515306667468422,-0.19956019531268368,0.9880761561189436,0.04545161350519411,-0.13565606902883484,-0.05689544335561135
104,27.548211336135864,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8128797123304282,0.1749633364184448,-0.16744511013945287,0.9929025284896875,0.04703977240717193,-0.08808107551454972,-0.06460304069366206
105,27.830207586288452,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8212202189062521,0.17383237766205256,-0.16702505973677842,0.9918227599720406,0.04567786640298295,-0.1014213672985016,-0.06256877478117584
106,28.088551998138428,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8271472817843567,0.17294914660421984,-0.18382345476014153,0.9868491322972579,0.05938809426231059,-0.1388155631155595,-0.05772420446355612
107,28.337895154953003,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8251768605253256,0.1728821470437525,-0.18005112641762336,0.9836204409729767,0.05976409738304556,-0.15844093705145887,-0.06177014028130708
108,28.6137216091156,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8145269532860441,0.17482364386109292,-0.1848653901136092,0.9914382753510181,0.04826069752262117,-0.10332916456708423,-0.06359351376907307
109,28.875678300857544,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.816352383662135,0.17760135920054665,-0.17696455825093865,0.9905409524705833,0.046863066823653855,-0.11202827734107874,-0.06389162325799781
110,29.12434434890747,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8158066596245163,0.17298458086770854,-0.18782105058998838,0.9893685371636536,0.05544301911676385,-0.11953423062620132,-0.0615429688142566
111,29.36439347267151,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8280701519511557,0.17318707410764808,-0.19376925212824625,0.9857158312954937,0.05374656908152269,-0.14906882552606418,-0.05704464481157585
112,29.631173849105835,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8200268811872404,0.1752713346090905,-0.19022432823073349,0.9855826671108655,0.05721625999181446,-0.1459298531472994,-0.06369916674172206
113,29.897706508636475,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.816653142108217,0.1759267252610766,-0.18460719026469605,0.9907729449874852,0.05533988135202895,-0.10707087048974777,-0.061986270297031056
114,30.14241361618042,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8254272600305336,0.1750593398404311,-0.19460877464522777,0.9846445833858707,0.05878021075417011,-0.15273625346879882,-0.060758276052530216
115,30.386845588684082,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8217115032029138,0.17940513039820358,-0.1756953872441194,0.9880194115565515,0.044986852117788266,-0.13275019565528262,-0.0645849136986518
116,30.642155408859253,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8310973454208787,0.1749252594877108,-0.17963815175073417,0.9836499163110689,0.05014165832455042,-0.16256353189605705,-0.05909106818437618
117,30.890640020370483,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8182670999182351,0.176530653098151,-0.17647444857971392,0.9920049913628669,0.046224527245866336,-0.09881240641212785,-0.06344681655606726
118,31.136940717697144,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8196041004259074,0.17251420048320837,-0.18755280718161932,0.9867391574976735,0.06664769191687134,-0.13452385523352897,-0.06170293830964625
119,31.37293028831482,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8216069650766925,0.17966372540783399,-0.17626471483887696,0.9890589915967634,0.036020755043511495,-0.1279873232884685,-0.06390666182130054
120,31.625160932540894,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8152819368782388,0.1789771540500382,-0.20028616059618792,0.9893346937450819,0.049446080596709845,-0.12124803140713392,-0.06380332080576664
121,31.886460542678833,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8191413629341935,0.17643842187223388,-0.1842500174361075,0.9930955516589827,0.025567893323890905,-0.09794364863178892,-0.059283638542280595
122,32.13082838058472,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8224683148657925,0.17516615823823492,-0.20999605581109598,0.9848919515205716,0.06740990896877042,-0.14879448450978913,-0.057479991147254376
123,32.386523962020874,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8195145672354841,0.17599307573859233,-0.1790306384677758,0.9911212314504618,0.04888055062613705,-0.10802126918975916,-0.06017309815224264
124,32.63905048370361,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8179577209459837,0.1731262557531591,-0.17366374429868062,0.992528896091926,0.04820313637083107,-0.09450733357761132,-0.06025953838694857
125,32.894646644592285,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8134788271455757,0.17569138110128016,-0.17576673881207142,0.9923378258859822,0.04809586136669872,-0.0947746095361762,-0.06300952961689835
126,33.14335608482361,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8168207095443634,0.17331844820653156,-0.1721278617004272,0.9909413117300013,0.05217877249508319,-0.10610137303359807,-0.06368038197212818
127,33.45617938041687,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8226572427028119,0.17477240159722487,-0.19729062806507117,0.9851689301415003,0.06025478818675772,-0.1483463452621352,-0.06168388307968401
128,33.72609853744507,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8031527599493862,0.18642770365118305,-0.18978254535179126,0.9972175416958817,-0.0036154561891554578,-0.03722618607708286,-0.06448499112755718
129,33.99670457839966,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.811857962958954,0.1795811358439894,-0.19281426029140608,0.9889005360823817,0.06022574583035931,-0.11907154780139331,-0.06534948951090247
130,34.26072120666504,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8101122518023866,0.18251815768644444,-0.19719705826115747,0.9946068051542503,0.021973856498405185,-0.0782795462951799,-0.06439538340023726
131,34.537803649902344,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8181465608197092,0.17700136577553655,-0.19056687786529508,0.9924730723825207,0.029934096042309944,-0.10332312956454015,-0.058527612173389934
132,34.81563472747803,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8020626464536434,0.18587022238579531,-0.19290149832286324,0.9965882737831057,0.003467959577476588,-0.04887703025858385,-0.06641401755262479
133,35.077298164367676,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8257424285436558,0.1711109167284846,-0.17604387627415763,0.9860536512932235,0.06582844271477205,-0.13945413272580487,-0.06258879905177528
134,35.32366371154785,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8273149196692233,0.173428222196691,-0.17911353637763155,0.9864643181450713,0.06197398328796898,-0.13942329565186232,-0.060070950147102495
135,35.58257460594177,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8259728033385942,0.170462905353883,-0.1942316950056625,0.9865259323751046,0.05391346019258892,-0.143945798680518,-0.0560315143800402
136,35.83598303794861,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8181106786691884,0.17767857446444374,-0.19383635149824446,0.9904659974995668,0.05173899324044233,-0.11344465220713584,-0.05857042992206842
137,36.069124698638916,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8181873195125416,0.17479797651813872,-0.17915275759970287,0.9912999093765682,0.04966166757844894,-0.10466652391028672,-0.0624750127320736
138,36.30778884887695,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.823771778157401,0.17263014991450512,-0.17682928417953503,0.989281963547969,0.0504310376699277,-0.12388586477606876,-0.05856790543373396
139,36.55361890792847,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.818818590039661,0.17423030800962358,-0.1759210444263565,0.99237172163072,0.037570813514584835,-0.09993041059774473,-0.06164992390343556
140,36.80418252944946,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8185752925714254,0.17480130579949532,-0.1781701420622846,0.988376786502809,0.05865675153988252,-0.12543092274219683,-0.06275186866707796
141,37.06559872627258,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8227282345389236,0.1766851056600425,-0.1788501173865504,0.98949197943281,0.055392293908719394,-0.118527054315831,-0.06155204146802686
142,37.33277988433838,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.815901500296779,0.18255895792425908,-0.18591932676147627,0.9914805269755955,0.04791885598699485,-0.10378795479522297,-0.0624356333235912
143,37.60773754119873,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8135057234103905,0.1744285879102216,-0.19920486036771734,0.9890738473458781,0.04718866191258808,-0.12483934867581677,-0.06262021802517076
144,37.88111710548401,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8336123498073569,0.1797145504037232,-0.188289826177844,0.9809549098167432,0.062299307245319416,-0.17424789409405095,-0.05902484753870193
145,38.13919687271118,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8152543129503917,0.17400280317481415,-0.18528227309820025,0.9910684104283669,0.04385022966442442,-0.1087556980046449,-0.06350402633605165
146,38.397067070007324,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8168106661801149,0.17271338953230672,-0.18459197344112735,0.9932012241692811,0.035872009255687745,-0.09486543535701193,-0.05714084734343649
147,38.65633821487427,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8163906535697216,0.17759327407707184,-0.17837055810736074,0.9910990023186214,0.05087607750157171,-0.10630684754839305,-0.06191321753398379
148,38.92511057853699,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.826378008043779,0.17690497547619316,-0.19678140601321453,0.9845672019952453,0.060063251566887056,-0.15371336400390423,-0.05824115635072765
149,39.17453622817993,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8159773004963743,0.17209068906127303,-0.1650993499163851,0.9916720638588074,0.043862958507572,-0.10325702257687457,-0.06324986894480734
150,39.42011022567749,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8167951213882884,0.17669472695539645,-0.1876141675567826,0.9911819564012128,0.04676289331080435,-0.10799826053793805,-0.06089283073274304
151,39.68107271194458,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8214375931837092,0.17563366159029933,-0.20009554159495904,0.9892990034784171,0.03897639397133831,-0.1281417277034898,-0.05786207782966956
152,39.94402265548706,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8233114312286505,0.17093105706324357,-0.18265789622693956,0.9869548562701237,0.05959783528694585,-0.13622267254433856,-0.06173810167803611
153,40.18465232849121,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8157462866176993,0.1755258339888446,-0.18632321089423318,0.9912711346422952,0.058085864233660765,-0.10114960040950118,-0.06145183754944666
154,40.432233572006226,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8141858265605624,0.17531210834625993,-0.1681265769475518,0.992896469522874,0.049896185112312946,-0.08672524221886663,-0.06438714065967957
155,40.68883681297302,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8155713155697827,0.16936586119018182,-0.18824127981218236,0.9919712083102066,0.0391725742503318,-0.10403364623198605,-0.06029620022745392
156,40.948474168777466,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.808326320284982,0.18395598046856437,-0.20173447198499683,0.9948838082925644,0.02874071780523595,-0.07390892800681258,-0.06259112954890358
157,41.19612193107605,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8206699132913924,0.17701389956539743,-0.18462900260236348,0.9916708833163564,0.04178036893369275,-0.10719078577708545,-0.05790850886366142
158,41.445130348205566,direct,direct,direct,0,0,0,3,0,0,7,0,,,,,,,,0,1,7,-0.5884533184844816,1.3369890670152444,-0.7302501555507042,0.5386019547962343,0.509173127866701,0.4666992960576931,0.4825374878777493,1,-0.5884533184844816,1.3369890670152444,-0.7802501555507042,0.5386019547962343,0.509173127866701,0.4666992960576931,0.4825374878777493,,,,,,,,-0.5884533184844816,1.3369890670152444,-0.9802501555507042,0.5386019547962343,0.509173127866701,0.4666992960576931,0.4825374878777493,-0.5884533184844816,1.3369890670152444,-0.9802501555507042,0.5386019547962343,0.509173127866701,0.4666992960576931,0.4825374878777493,pelvis,1,5,-0.813936158085233,0.1789469273956014,-0.18986245959791617,0.9897645398915028,0.0663692576944555,-0.1093391331145613,-0.06329479580664618
159,41.70342564582825,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8191085667267488,0.1742382753889405,-0.16998731776495127,0.9903687955251927,0.06274756596137619,-0.10529218938149766,-0.06438902601493915
160,41.95698380470276,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.8150686151315724,0.17643301900512967,-0.2034013572538355,0.988949103736519,0.05031611577898772,-0.12536164229994534,-0.061093513170482394
